train_loss,score,ndcg,mean_reciprocal_rank,valid_loss,eval_score,test_ndcg,test_mean_reciprocal_rank
16.434617758385514,0,0,0,0.17276887871853547,0.49244229151173347,0.34748697145722307,0,0,0
5.094417377723368,0,0,0,0.16475972540045766,0.4918505040762581,0.3419480754434988,0,0,0
3.7454591970608444,0,0,0,0.14988558352402745,0.4895392474247728,0.3278324618427594,0,0,0
3.2615544908182024,0,0,0,0.15446224256292906,0.49102817774562135,0.3320252560813201,0,0,0
3.169503248279936,0,0,0,0.14302059496567507,0.48773894972324183,0.3229108007426085,0,0,0
3.1141556654759683,0,0,0,0.15675057208237986,0.49091303298984607,0.3282108814145427,0,0,0
3.0313336126897634,0,0,0,0.14988558352402745,0.48563297235100006,0.3270568898429311,0,0,0
2.9823838729945797,0,0,0,0.16475972540045766,0.4905015079913718,0.3412800586141548,0,0,0
2.9669659979796386,0,0,0,0.15217391304347827,0.48502344387094964,0.3283006498967597,0,0,0
2.9176337671901797,0,0,0,0.15789473684210525,0.4853445360246702,0.3296276568587782,0,0,0
2.8733394300597297,0,0,0,0.14187643020594964,0.4761037837846569,0.3135291418472196,0,0,0
2.812946457572079,0,0,0,0.14874141876430205,0.479620088543044,0.3160953971022622,0,0,0
